"PU","NAME","WGMS_ID","SURVEY_ID","SURVEY_DATE","REFERENCE_DATE","AREA_SURVEY_YEAR","AREA_CHANGE","ELEVATION_CHANGE","ELEVATION_CHANGE_UNC","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"IS","UNNAMED 23733",23733,75460,20150522,20000726,2.360700,,-11895.0000000,6841.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307262000131818/SETSM_WV02_20150522_103001004343D300_1030010042434F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23733",23733,75455,20150522,20020801,2.360700,,-7156.0000000,5750.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00308012002130511/SETSM_WV02_20150522_103001004343D300_1030010042434F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23733",23733,75456,20150522,20040819,2.360700,,-8210.0000000,4741.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040819/SETSM_WV02_20150522_103001004343D300_1030010042434F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23733",23733,75458,20150522,20050622,2.360700,,-10250.0000000,5925.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306222005130252/SETSM_WV02_20150522_103001004343D300_1030010042434F00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75486,20120602,20040315,15.71850,,-5777.0000000,8757.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00306022012125714. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75461,20121015,20030204,15.71850,,-10746.0000000,11438.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00310152012130315. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75464,20121015,20040315,15.71850,,-11214.0000000,8807.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00310152012130315. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75463,20121015,20040317,15.71850,,-11148.0000000,7629.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125142/AST_L1A_00310152012130306. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75491,20121015,20040621,15.71850,,-9281.0000000,9951.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/AST_L1A_00310152012130315. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75487,20121015,20040918,15.71850,,-7220.0000000,12713.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00309182004124441/AST_L1A_00310152012130315. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75465,20121125,20030204,15.71850,,-11198.0000000,12645.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75507,20121125,20030813,15.71850,,-13049.0000000,7815.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00308132003125647/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75468,20121125,20040315,15.71850,,-11817.0000000,7860.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75494,20121125,20040621,15.71850,,-12442.0000000,11206.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125108/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75472,20121125,20040814,15.71850,,-9257.0000000,7111.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75489,20121125,20040918,15.71850,,-6451.0000000,12817.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00309182004124441/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75466,20121125,20041025,15.71850,,-6137.0000000,6020.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310252004130239/AST_L1A_00311252012125722. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75493,20130801,20040621,15.71850,,-7942.0000000,6207.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/AST_L1A_00308012013125140. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75462,20130801,20041025,15.71850,,-3253.0000000,6650.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310252004130239/AST_L1A_00308012013125140. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75498,20140818,20040621,15.71850,,-7926.0000000,9794.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/AST_L1A_00308182014130412. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75469,20140818,20041025,15.71850,,-2477.0000000,5377.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310252004130239/AST_L1A_00308182014130412. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75471,20140818,20060228,15.71850,,-5476.0000000,8282.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302282006124427/AST_L1A_00308182014130412. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75506,20151130,20040621,15.71850,,-8265.0000000,14144.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/SETSM_WV02_20151130_103001004C265500_103001004DCC0900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75476,20151130,20060228,15.71850,,-5227.0000000,12811.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302282006124427/SETSM_WV02_20151130_103001004C265500_103001004DCC0900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75485,20151130,20060408,15.71850,,-5286.0000000,9347.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00304082006125058/SETSM_WV02_20151130_103001004C265500_103001004DCC0900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75474,20151130,20070319,15.71850,,-4236.0000000,10962.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303192007124543/SETSM_WV02_20151130_103001004C265500_103001004DCC0900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75477,20160521,20030204,15.71850,,-6136.0000000,10986.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75479,20160521,20040315,15.71850,,-6055.0000000,8426.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75478,20160521,20040317,15.71850,,-6366.0000000,6867.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125151/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75508,20160521,20040621,15.71850,,-5311.0000000,9239.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75488,20160521,20040814,15.71850,,-2781.0000000,7599.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75496,20160521,20070114,15.71850,,7324.0000000,10563.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00301142007124523/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75473,20160521,20070815,15.71850,,3739.0000000,7772.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00308152007130403/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75481,20160521,20071119,15.71850,,4094.0000000,8272.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00311192007130328/AST_L1A_00305212016125219. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75495,20160807,20030204,15.71850,,-8219.0000000,12342.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75501,20160807,20040315,15.71850,,-6511.0000000,7850.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75500,20160807,20040317,15.71850,,-8218.0000000,6559.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125151/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75505,20160807,20040814,15.71850,,-5332.0000000,6336.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75503,20160807,20060228,15.71850,,-5007.0000000,9585.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302282006124427/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75497,20160807,20070206,15.71850,,-3198.0000000,7435.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302062007125147/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75499,20160807,20070319,15.71850,,-4517.0000000,9552.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303192007124543/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75502,20160807,20080709,15.71850,,-2817.0000000,7392.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307092008125757/AST_L1A_00308072016130433. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75480,20170506,20030204,15.71850,,-5619.0000000,11534.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75484,20170506,20040315,15.71850,,-6507.0000000,7194.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75483,20170506,20040317,15.71850,,-5949.0000000,5097.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125151/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75509,20170506,20040621,15.71850,,-4788.0000000,7365.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75490,20170506,20040814,15.71850,,-3377.0000000,5679.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SPOT_HFS_20040814/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75492,20170506,20060408,15.71850,,-2545.0000000,5865.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00304082006125058/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75504,20170506,20070114,15.71850,,6844.0000000,10764.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00301142007124523/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75482,20170506,20070319,15.71850,,-2629.0000000,6123.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303192007124543/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75510,20170506,20070511,15.71850,,-3456.0000000,7213.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00305112007130343/AST_L1A_00305062017130353. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75470,20170812,20040317,15.71850,,-7035.0000000,7821.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125142/AST_L1A_00308122017125152. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75475,20170812,20060408,15.71850,,-3805.0000000,6979.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00304082006125058/AST_L1A_00308122017125201. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23734",23734,75467,20170812,20070206,15.71850,,-2589.0000000,6375.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302062007125147/AST_L1A_00308122017125201. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75544,20120602,20030813,3.870000,,-9155.0000000,10118.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00308132003125612/AST_L1A_00306022012125638. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75545,20120602,20040315,3.870000,,-9338.0000000,9580.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00306022012125714. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75537,20121015,20030204,3.870000,,-9601.0000000,13451.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00302042003124629/AST_L1A_00310152012130315. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75519,20121015,20040315,3.870000,,-12120.0000000,9377.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303152004130406/AST_L1A_00310152012130315. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75521,20121015,20040317,3.870000,,-11256.0000000,8157.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303172004125142/AST_L1A_00310152012130306. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75518,20121015,20040918,3.870000,,-7799.0000000,12337.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00309182004124441/AST_L1A_00310152012130315. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75547,20130801,20040621,3.870000,,-12440.0000000,6564.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306212004125117/AST_L1A_00308012013125140. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"IS","UNNAMED 23735",23735,75539,20130801,20041025,3.870000,,-7358.0000000,7855.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00310252004130239/AST_L1A_00308012013125140. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
